,Frame,prox,dist,prox_filtered,dist_filtered
781,781,13,12,14.0,13.0
782,782,8,8,14.0,13.0
783,783,10,11,13.0,13.0
784,784,20,15,13.0,14.0
785,785,15,19,13.0,13.0
786,786,20,17,13.0,13.0
787,787,17,17,13.0,14.0
788,788,18,15,13.0,14.0
789,789,20,15,13.0,14.0
790,790,20,16,14.0,14.0
791,791,2,13,14.0,14.0
792,792,8,16,15.0,14.0
793,793,17,12,15.0,13.0
794,794,4,11,15.0,14.0
795,795,13,12,16.0,14.0
796,796,10,20,16.0,14.0
797,797,17,0,16.0,13.0
798,798,15,0,16.0,13.0
799,799,10,16,17.0,12.0
800,800,20,16,17.0,12.0
